time [s],line [1],track/ direction [1],loc. (actual) [km],loc. (target) [km],way (actual) [km],way (target) [km],speed (actual) [km/h],speed (target) [km/h],voltage [V],current [A],track-earth voltage [V],energy input [kWh],energy balance [kWh],usable braking energy [kWh],used braking energy [kWh],recuperated braking energy [kWh],energy braking resistor [kWh],state [1],tractive effort (actual) [kN],tractive effort (target) [kN],line and running resistance [kN],acceleration (actual) [m/(s*s)],acceleration (target) [m/(s*s)],desired speed [km/h],train configuration [1],utilization rate [%]
4974,2,2,4.4387302,4.493,4.9012699,4.8470001,15.6000004,15.6000004,801.6063843,33.8078041,-0.4142903,22.8949547,15.0633039,10.2768888,10.0283165,7.8316498,0.2485723,50,-1.185481,0,9.2775326,-0.1805556,0,15.6000004,1,100
4976,2,2,4.4306192,4.4850001,4.9093809,4.855,13.6000004,13.6000004,800.2387695,33.865509,0.4546315,22.9100094,15.0783596,10.2768888,10.0283165,7.8316498,0.2485723,50,-7.0820756,0,9.0148687,-0.2777778,0,13.6000004,1,100
4978,2,2,4.4239802,4.4790001,4.9160199,4.8610001,10.3000002,10.3000002,775.1843262,34.9594307,0.9785404,22.925066,15.0934153,10.2768888,10.0283165,7.8316498,0.2485723,50,-17.898304,0,8.6616545,-0.4583333,0,10.3000002,1,100
4980,2,2,4.4191189,4.4749999,4.9208808,4.8649998,7.1999998,7.1999998,781.2608643,34.6878166,0.1337605,22.9401207,15.1084709,10.2768888,10.0283165,7.8316498,0.2485723,50,-16.5025082,0,8.4477549,-0.4305556,0,7.1999998,1,100
4982,2,2,4.4161744,4.4720001,4.9238253,4.868,3.4000001,3.4000001,782.2640991,34.6431313,0.0754695,22.9551773,15.1235266,10.2768888,10.0283165,7.8316498,0.2485723,50,-22.1821327,0,8.4020605,-0.5277778,0,3.4000001,1,100
4984,2,2,4.4151745,4.4710002,4.9248252,4.869,0.2,0.2,782.1981201,34.6446037,0.2192585,22.970232,15.1385813,10.2768888,10.0283165,7.8316498,0.2485723,50,-17.3996239,0,8.3554878,-0.4444444,0,0.2,1,100
4986,2,2,4.4150634,4.4699998,4.9249363,4.8699999,0.2,0.2,766.7505493,44.9402733,1.7368048,22.9893742,15.1577253,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4988,2,2,4.4149523,4.4699998,4.9250474,4.8699999,0.2,0.2,780.0204468,44.1782761,1.0544068,23.0085182,15.1768694,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4990,2,2,4.4148412,4.4689999,4.9251585,4.8709998,0.2,0.2,773.5809326,44.5435829,1.0594994,23.0276623,15.1960125,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4992,2,2,4.4147301,4.4679999,4.9252701,4.8720002,0.2,0.2,774.8842773,44.4679298,0.9966894,23.0468063,15.2151556,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4994,2,2,4.414619,4.4679999,4.9253812,4.8720002,0.2,0.2,771.7463989,44.6496735,1.5322556,23.0659485,15.2342997,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4996,2,2,4.4145079,4.4679999,4.9254923,4.8720002,0.2,0.2,778.180481,44.2802429,0.5351061,23.0850925,15.2534428,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
4998,2,2,4.4143968,4.4679999,4.9256034,4.8720002,0.2,0.2,768.2964478,44.8498497,0.6921628,23.1042366,15.2725859,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5000,2,2,4.4142857,4.4679999,4.9257145,4.8720002,0.2,0.2,772.4342651,44.6096344,0.5855258,23.1233788,15.291729,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5002,2,2,4.4141746,4.4679999,4.9258256,4.8720002,0.2,0.2,774.5869141,44.4866943,0.3663457,23.1425228,15.310873,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5004,2,2,4.4140358,4.467,4.9259644,4.8730001,0.3,0.3,772.9585571,45.778595,0.5395545,23.1621819,15.3305311,10.2768888,10.0283165,7.8316498,0.2485723,20,9.12918,0,8.3243332,0.0138889,0,0.3,1,100
5006,2,2,4.413897,4.467,4.9261031,4.8730001,0.2,0.2,774.4829712,78.8319321,0.4878756,23.1961002,15.3644505,10.2768888,10.0283165,7.8316498,0.2485723,50,7.5203476,0,8.3251953,-0.0138889,0,0.2,1,100
5008,2,2,4.4137859,4.467,4.9262142,4.8730001,0.2,0.2,774.7497559,44.4763222,0.800371,23.2152443,15.3835936,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5010,2,2,4.4136748,4.4650002,4.9263253,4.875,0.2,0.2,774.4745483,44.4921455,1.0533528,23.2343864,15.4027367,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5012,2,2,4.4135633,4.4650002,4.9264364,4.875,0.2,0.2,774.18396,44.5119591,1.0546062,23.2535305,15.4218817,10.2768888,10.0283165,7.8316498,0.2485723,30,8.3243332,0,8.3243332,0,0,0.2,1,100
5014,2,2,4.4134245,4.4650002,4.9265752,4.875,0.3,0.3,775.6484985,45.6184158,0.87429,23.2731895,15.4415398,10.2768888,10.0283165,7.8316498,0.2485723,20,9.12918,0,8.3243332,0.0138889,0,0.3,1,100
5016,2,2,4.4132857,4.4650002,4.9267144,4.875,0.2,0.2,777.7608032,78.4980621,0.9820718,23.3071079,15.4754572,10.2768888,10.0283165,7.8316498,0.2485723,50,7.5203476,0,8.3251953,-0.0138889,0,0.2,1,100
5018,2,2,4.4119802,4.4629998,4.92802,4.8769999,4.5,4.5,771.876709,117.5166016,0.8777941,23.3575001,15.5258512,10.2768888,10.0283165,7.8316498,0.2485723,20,42.9327621,0,8.3243332,0.5972222,0,4.5,1,100
5020,2,2,4.4089246,4.4619999,4.9310756,4.8779998,6.5,6.5,762.9418945,111.069519,0.8095778,23.4045792,15.5729284,10.2768888,10.0283165,7.8316498,0.2485723,20,24.4648457,0,8.3679008,0.2777778,0,6.5,1,100
5022,2,2,4.4050636,4.4580002,4.9349365,4.882,7.4000001,7.4000001,774.1890259,90.8485565,-0.1829369,23.4436531,15.6120033,10.2768888,10.0283165,7.8316498,0.2485723,20,15.6363258,0,8.3927002,0.125,0,7.4000001,1,100
5024,2,2,4.401258,4.454,4.9387422,4.8860002,6.3000002,6.3000002,776.7935791,34.8866653,-0.5085905,23.4587078,15.627058,10.2768888,10.0283165,7.8316498,0.2485723,50,-0.4485194,0,8.4048004,-0.1527778,0,6.3000002,1,100
5026,2,2,4.3976469,4.4499998,4.9423532,4.8899999,6.6999998,6.6999998,778.8504028,74.251709,0.290063,23.4908371,15.6591864,10.2768888,10.0283165,7.8316498,0.2485723,20,11.6094799,0,8.3900909,0.0555556,0,6.6999998,1,100
5028,2,2,4.3936744,4.4460001,4.9463253,4.8940001,7.5999999,7.5999999,783.7963257,90.8940201,0.8200999,23.5304165,15.6987658,10.2768888,10.0283165,7.8316498,0.2485723,20,15.6538286,0,8.410203,0.125,0,7.5999999,1,100
5030,2,2,4.3893137,4.441,4.9506865,4.8990002,8.1000004,8.1000004,786.053772,82.3068924,0.4843128,23.5663586,15.7347088,10.2768888,10.0283165,7.8316498,0.2485723,20,12.4615335,0,8.4372969,0.0694444,0,8.1000004,1,100
5032,2,2,4.3846469,4.4369998,4.9553533,4.9029999,8.6999998,8.6999998,882.3735962,78.5441132,-0.2493965,23.6048622,15.7732115,10.2768888,10.0283165,7.8316498,0.2485723,20,13.2920074,0,8.462924,0.0833333,0,8.6999998,1,100
5034,2,2,4.3790078,4.4299998,4.9609919,4.9099998,11.6000004,11.6000004,778.3172607,183.8045502,0.9901211,23.6843376,15.8526888,10.2768888,10.0283165,7.8316498,0.2485723,20,31.7804298,0,8.4398603,0.4027778,0,11.6000004,1,100
5036,2,2,4.3727026,4.4239998,4.9672976,4.9159999,11.1000004,11.1000004,783.3690186,93.5219955,0.3549619,23.7250404,15.8933897,10.2768888,10.0283165,7.8316498,0.2485723,50,4.686121,0,8.7103567,-0.0694444,0,11.1000004,1,100
5038,2,2,4.3668966,4.4200001,4.973103,4.9200001,9.8000002,9.8000002,784.4190063,34.5478745,-0.2398202,23.7400951,15.9084454,10.2768888,10.0283165,7.8316498,0.2485723,50,-1.0282056,0,9.4348078,-0.1805556,0,9.8000002,1,100
5040,2,2,4.3610911,4.414,4.9789085,4.9260001,11.1000004,11.1000004,781.5205688,131.384903,0.1939023,23.7971401,15.9654903,10.2768888,10.0283165,7.8316498,0.2485723,20,20.1554432,0,9.6924286,0.1805556,0,11.1000004,1,100
5042,2,2,4.3547859,4.4089999,4.9852142,4.9310002,11.6000004,11.6000004,784.7122803,107.1297226,1.3670814,23.8438435,16.0121937,10.2768888,10.0283165,7.8316498,0.2485723,20,14.1438293,0,10.1195936,0.0694444,0,11.6000004,1,100
5044,2,2,4.3481193,4.4029999,4.9918809,4.9369998,12.3999996,12.3999996,773.1878662,126.9152374,0.7067749,23.8983593,16.0667095,10.2768888,10.0283165,7.8316498,0.2485723,20,16.9053535,0,10.4665756,0.1111111,0,12.3999996,1,100
5046,2,2,4.3406744,4.3940001,4.9993253,4.9460001,14.3999996,14.3999996,769.1425171,197.9182281,1.616773,23.9829292,16.1512794,10.2768888,10.0283165,7.8316498,0.2485723,20,27.3575764,0,11.2606316,0.2777778,0,14.3999996,1,100
5048,2,2,4.3324246,4.3860002,5.0075755,4.954,15.3000002,15.3000002,769.3349609,156.6030731,1.6163018,24.0498638,16.218214,10.2768888,10.0283165,7.8316498,0.2485723,20,18.6248913,0,11.3812656,0.125,0,15.3000002,1,100
5050,2,2,4.3237858,4.3779998,5.0162144,4.9619999,15.8000002,15.8000002,773.4437256,136.334198,1.5414777,24.1084442,16.2767944,10.2768888,10.0283165,7.8316498,0.2485723,20,15.0511055,0,11.0268688,0.0694444,0,15.8000002,1,100
5052,2,2,4.3152022,4.3699999,5.0247974,4.9699998,15.1000004,15.1000004,771.1704712,104.8610687,3.280525,24.1533699,16.3217201,10.2768888,10.0283165,7.8316498,0.2485723,50,5.0919514,0,10.7258816,-0.0972222,0,15.1000004,1,100
5054,2,2,4.306591,4.362,5.0334086,4.9780002,15.8999996,15.8999996,782.8154907,144.5509796,1.1603293,24.2162361,16.3845863,10.2768888,10.0283165,7.8316498,0.2485723,20,16.5844536,0,10.1456757,0.1111111,0,15.8999996,1,100
5056,2,2,4.2970634,4.3520002,5.0429363,4.9879999,18.3999996,18.3999996,775.0296021,249.4361725,0.9623469,24.3236351,16.4919853,10.2768888,10.0283165,7.8316498,0.2485723,20,29.487114,0,9.3659334,0.3472222,0,18.3999996,1,100
5058,2,2,4.2863135,4.342,5.0536866,4.9980001,20.2999992,20.2999992,781.6865234,227.704895,2.1538303,24.4225216,16.5908718,10.2768888,10.0283165,7.8316498,0.2485723,20,24.005621,0,8.7135248,0.2638889,0,20.2999992,1,100
5060,2,2,4.2745914,4.3299999,5.0654087,5.0100002,21.8999996,21.8999996,776.8603516,217.9440613,0.4997952,24.5165825,16.6849327,10.2768888,10.0283165,7.8316498,0.2485723,20,20.8348656,0,7.9573102,0.2222222,0,21.8999996,1,100
5062,2,2,4.2618966,4.3169999,5.0781031,5.0229998,23.7999992,23.7999992,777.4817505,247.9617767,1.4737186,24.6236858,16.7920361,10.2768888,10.0283165,7.8316498,0.2485723,20,22.6600838,0,7.3679872,0.2638889,0,23.7999992,1,100
5064,2,2,4.2480636,4.3039999,5.0919366,5.0359998,26,26,769.2874756,280.0049744,1.3776817,24.7433548,16.911705,10.2768888,10.0283165,7.8316498,0.2485723,20,23.8043766,0,6.0977373,0.3055556,0,26,1,100
5066,2,2,4.23348,4.289,5.1065197,5.0510001,26.5,26.5,776.8109131,130.1025085,3.3817956,24.7995033,16.9678535,10.2768888,10.0283165,7.8316498,0.2485723,20,8.8624392,0,4.838203,0.0694444,0,26.5,1,100
5068,2,2,4.2187581,4.2750001,5.121242,5.0650001,26.5,26.5,771.2748413,69.229393,0.4161673,24.8291664,16.9975166,10.2768888,10.0283165,7.8316498,0.2485723,30,3.1591661,0,3.1591661,0,0,26.5,1,100
5070,2,2,4.2037301,4.2620001,5.13627,5.0780001,27.6000004,27.6000004,771.1829224,142.2247314,0.6514632,24.8901005,17.0584507,10.2768888,10.0283165,7.8316498,0.2485723,20,9.6405678,0,0.7872486,0.1527778,0,27.6000004,1,100
5072,2,2,4.1877856,4.2480001,5.1522145,5.092,29.7999992,29.7999992,776.4102783,227.5984039,1.0969526,24.9882736,17.1566238,10.2768888,10.0283165,7.8316498,0.2485723,20,16.6609459,0,-1.0456933,0.3055556,0,29.7999992,1,100
5074,2,2,4.1728134,4.2350001,5.1671867,5.105,24.1000004,24.1000004,886.2207642,30.5792847,1.1322036,25.0033283,17.1716785,10.2768888,10.0283165,7.8316498,0.2485723,50,-46.8579559,0,-0.9816645,-0.7916667,0,24.1000004,1,100
5076,2,2,4.15973,4.2199998,5.1802697,5.1199999,23,23,783.2840576,34.5979233,0.6276953,25.018383,17.1867332,10.2768888,10.0283165,7.8316498,0.2485723,50,-9.9936943,0,-1.1403754,-0.1527778,0,23,1,100
5078,2,2,4.1478691,4.2090001,5.192131,5.131,19.7000008,19.7000008,779.1399536,34.7820396,0.0995532,25.0334396,17.2017899,10.2768888,10.0283165,7.8316498,0.2485723,50,-27.0505791,0,-0.4906202,-0.4583333,0,19.7000008,1,100
5080,2,2,4.1383133,4.2010002,5.2016864,5.1389999,14.6999998,14.6999998,782.215332,34.6451569,0.2920448,25.0484943,17.2168446,10.2768888,10.0283165,7.8316498,0.2485723,50,-38.9479103,0,1.2944498,-0.6944444,0,14.6999998,1,100
5082,2,2,4.1315637,4.1950002,5.2084365,5.145,9.6000004,9.6000004,784.4683838,34.5460167,0.9577949,25.0635509,17.2319012,10.2768888,10.0283165,7.8316498,0.2485723,50,-38.5014954,0,2.5457113,-0.7083333,0,9.6000004,1,100
5084,2,2,4.1275082,4.191,5.212492,5.1490002,5,5,775.6727905,34.9379158,-0.1258241,25.0786057,17.2469559,10.2768888,10.0283165,7.8316498,0.2485723,50,-33.5483818,0,3.4745886,-0.6388889,0,5,1,100
5086,2,2,4.1256189,4.1900001,5.2143807,5.1500001,1.8,1.8,777.3258057,34.8630333,0.1609764,25.0936623,17.2620125,10.2768888,10.0283165,7.8316498,0.2485723,50,-21.8352566,0,3.9198551,-0.4444444,0,1.8,1,100
5088,2,2,4.1250634,4.1890001,5.2149367,5.151,0.2,0.2,778.4013672,34.8172531,1.0490633,25.1087189,17.2770691,10.2768888,10.0283165,7.8316498,0.2485723,50,-8.9925423,0,3.8850133,-0.2222222,0,0.2,1,100
5090,2,2,4.1249523,4.1869998,5.2150478,5.1529999,0.2,0.2,771.0186768,39.5854683,1.2725121,25.1256752,17.2940254,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5092,2,2,4.1248412,4.1869998,5.2151589,5.1529999,0.2,0.2,773.1644897,39.475811,2.1702631,25.1426315,17.3109818,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5094,2,2,4.1247301,4.1859999,5.21527,5.1539998,0.2,0.2,767.2733765,39.7787743,1.5236303,25.1595879,17.3279381,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5096,2,2,4.124619,4.1849999,5.2153811,5.1550002,0.2,0.2,764.413147,39.9274368,0.5155209,25.1765442,17.3448944,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5098,2,2,4.1245079,4.1849999,5.2154922,5.1550002,0.2,0.2,773.8618774,39.4394531,-0.0103042,25.1934986,17.3618488,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5100,2,2,4.1243968,4.1849999,5.2156034,5.1550002,0.2,0.2,780.8754883,39.0857315,-0.0599915,25.2104549,17.3788052,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5102,2,2,4.1242857,4.1849999,5.2157145,5.1550002,0.2,0.2,820.8557129,37.1825829,-1.2997615,25.2274113,17.3957615,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5104,2,2,4.1241746,4.1849999,5.2158256,5.1550002,0.2,0.2,771.7954102,39.5458145,0.4389808,25.2443676,17.4127178,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5106,2,2,4.1240635,4.184,5.2159367,5.1560001,0.2,0.2,780.7567749,39.0933342,-0.4840341,25.2613258,17.4296761,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5108,2,2,4.1239524,4.184,5.2160478,5.1560001,0.2,0.2,793.7619629,38.4581642,0.30085,25.2782841,17.4466343,10.2768888,10.0283165,7.8316498,0.2485723,30,3.8703575,0,3.8703575,0,0,0.2,1,100
5110,2,2,4.1229801,4.1830001,5.21702,5.1570001,3.3,3.3,783.4462891,82.8438492,0.513221,25.3143425,17.4826927,10.2768888,10.0283165,7.8316498,0.2485723,20,28.8206215,0,3.8703575,0.4305556,0,3.3,1,100
5112,2,2,4.1193137,4.1830001,5.2206864,5.1570001,9.8999996,9.8999996,777.5707397,229.6488342,1.6275537,25.4135456,17.5818958,10.2768888,10.0283165,7.8316498,0.2485723,20,57.0203438,0,3.9004273,0.9166667,0,9.8999996,1,100
5114,2,2,4.1115079,4.1739998,5.2284923,5.1659999,18.2000008,18.2000008,763.8513794,480.5618591,1.8114283,25.6174793,17.7858295,10.2768888,10.0283165,7.8316498,0.2485723,20,70.7898178,0,3.9874947,1.1527778,0,18.2000008,1,100
5116,2,2,4.0995636,4.1609998,5.2404366,5.1789999,24.7999992,24.7999992,757.6263428,558.4663696,1.8726703,25.8525391,18.0208893,10.2768888,10.0283165,7.8316498,0.2485723,20,57.261425,0,4.1415095,0.9166667,0,24.7999992,1,100
5118,2,2,4.0855637,4.1479998,5.2544365,5.1919999,25.6000004,25.6000004,769.7805176,147.7619629,0.3365248,25.9157295,18.0840797,10.2768888,10.0283165,7.8316498,0.2485723,20,10.7381592,0,4.2993813,0.1111111,0,25.6000004,1,100
5120,2,2,4.0715637,4.1339998,5.2684364,5.2059999,24.7999992,24.7999992,775.2614136,34.9639206,-0.1487806,25.9307899,18.0991402,10.2768888,10.0283165,7.8316498,0.2485723,50,-2.1181293,0,4.3206487,-0.1111111,0,24.7999992,1,100
5122,2,2,4.0580359,4.1209998,5.2819643,5.2189999,23.8999996,23.8999996,785.2211304,34.5125694,0.0875998,25.9458447,18.1141949,10.2768888,10.0283165,7.8316498,0.2485723,50,-2.9442437,0,4.2993813,-0.125,0,23.8999996,1,100
5124,2,2,4.0450077,4.1079998,5.294992,5.2319999,23,23,787.8734741,34.3978844,1.9068723,25.9609013,18.1292515,10.2768888,10.0283165,7.8316498,0.2485723,50,-2.9676185,0,4.2760067,-0.125,0,23,1,100
5126,2,2,4.0324802,4.0960002,5.3075199,5.244,22.1000004,22.1000004,791.6098633,34.2342529,1.6120054,25.975956,18.1443062,10.2768888,10.0283165,7.8316498,0.2485723,50,-2.0613723,0,5.1822529,-0.125,0,22.1000004,1,100
5128,2,2,4.0212855,4.086,5.3187141,5.2540002,18.2000008,18.2000008,783.5507202,34.5861855,-0.3853488,25.9910126,18.1593628,10.2768888,10.0283165,7.8316498,0.2485723,50,-25.2155018,0,6.1735401,-0.5416667,0,18.2000008,1,100
5130,2,2,4.0114803,4.0770001,5.3285198,5.263,17.1000004,17.1000004,782.812561,34.6187706,-0.3328101,26.0060673,18.1744175,10.2768888,10.0283165,7.8316498,0.2485723,50,-2.009155,0,6.8441644,-0.1527778,0,17.1000004,1,100
5132,2,2,4.0019245,4.0669999,5.3380756,5.2729998,17.2999992,17.2999992,783.3479004,89.3804855,-0.3524991,26.0449657,18.213316,10.2768888,10.0283165,7.8316498,0.2485723,20,7.5184498,0,5.9087553,0.0277778,0,17.2999992,1,100
5134,2,2,3.9923134,4.0580001,5.3476863,5.2820001,17.2999992,17.2999992,779.2719116,44.6033516,-0.917792,26.0642757,18.232626,10.2768888,10.0283165,7.8316498,0.2485723,30,1.35219,0,1.35219,0,0,17.2999992,1,100
5136,2,2,3.9831469,4.0489998,5.356853,5.2909999,15.6999998,15.6999998,774.4682617,34.9918327,-1.3014792,26.0793304,18.2476826,10.2768888,10.0283165,7.8316498,0.2485723,50,-15.630023,0,-2.7524672,-0.2222222,0,15.6999998,1,100
5138,2,2,3.9748414,4.0409999,5.3651586,5.2989998,14.1999998,14.1999998,773.9174805,35.018116,0.0211714,26.0943871,18.2627373,10.2768888,10.0283165,7.8316498,0.2485723,50,-18.9623451,0,-6.8896365,-0.2083333,0,14.1999998,1,100
5140,2,2,3.9674246,4.0339999,5.3725753,5.3060002,12.5,12.5,776.6519775,34.8936119,1.3375534,26.1094437,18.2777939,10.2768888,10.0283165,7.8316498,0.2485723,50,-21.512991,0,-7.8305888,-0.2361111,0,12.5,1,100
5142,2,2,3.960258,4.027,5.3797421,5.3130002,13.3000002,13.3000002,775.8474731,34.9295883,-0.3997581,26.1244984,18.2928486,10.2768888,10.0283165,7.8316498,0.2485723,20,-1.4224992,0,-7.8612771,0.1111111,0,13.3000002,1,100
5144,2,2,3.9527302,4.02,5.38727,5.3200002,13.8000002,13.8000002,776.8963013,34.8824196,-1.0378258,26.139555,18.3079052,10.2768888,10.0283165,7.8316498,0.2485723,20,-3.8228586,0,-7.8470945,0.0694444,0,13.8000002,1,100
5146,2,2,3.9446468,4.0120001,5.3953533,5.3280001,15.3000002,15.3000002,778.6420288,62.1297798,-0.0593368,26.1664295,18.3347797,10.2768888,10.0283165,7.8316498,0.2485723,20,4.2347116,0,-7.8379965,0.2083333,0,15.3000002,1,100
5148,2,2,3.9358413,4.0029998,5.4041586,5.3369999,16.3999996,16.3999996,777.1078491,57.6713486,0.5218105,26.191328,18.3596783,10.2768888,10.0283165,7.8316498,0.2485723,20,3.2747386,0,-5.5785809,0.1527778,0,16.3999996,1,100
5150,2,2,3.9265356,3.994,5.4134641,5.3460002,17.1000004,17.1000004,774.552063,58.5560112,0.6733388,26.216526,18.3848763,10.2768888,10.0283165,7.8316498,0.2485723,20,3.2180097,0,-2.4159207,0.0972222,0,17.1000004,1,100
5152,2,2,3.9168134,3.984,5.4231863,5.3559999,17.8999996,17.8999996,771.5244141,89.1237183,1.4440076,26.2547264,18.4230766,10.2768888,10.0283165,7.8316498,0.2485723,20,7.17803,0,0.7392522,0.1111111,0,17.8999996,1,100
5154,2,2,3.906508,3.974,5.4334922,5.3660002,19.2000008,19.2000008,769.2659302,134.1650848,2.3138151,26.3120651,18.4804153,10.2768888,10.0283165,7.8316498,0.2485723,20,12.4717789,0,2.0087647,0.1805556,0,19.2000008,1,100
5156,2,2,3.8952856,3.9630001,5.4447141,5.3769999,21.2000008,21.2000008,795.3383789,169.3000336,2.6200285,26.3868713,18.5552216,10.2768888,10.0283165,7.8316498,0.2485723,20,16.5725842,0,0.4756407,0.2777778,0,21.2000008,1,100
5158,2,2,3.8820913,3.948,5.4579086,5.3920002,26.2999992,26.2999992,766.6342163,425.0117798,2.5347159,26.5678864,18.7362366,10.2768888,10.0283165,7.8316498,0.2485723,20,39.5881081,0,-1.4590997,0.7083333,0,26.2999992,1,100
5160,2,2,3.8673689,3.934,5.472631,5.4060001,26.7000008,26.7000008,778.7797241,48.1832619,-0.4918127,26.5887337,18.7570839,10.2768888,10.0283165,7.8316498,0.2485723,20,1.1523806,0,-2.0670083,0.0555556,0,26.7000008,1,100
5162,2,2,3.8528414,3.9189999,5.4871588,5.421,25.6000004,25.6000004,776.0317383,34.9212837,-1.3989036,26.6037884,18.7721386,10.2768888,10.0283165,7.8316498,0.2485723,50,-10.989048,0,-2.1357286,-0.1527778,0,25.6000004,1,100
5164,2,2,3.8394523,3.9059999,5.5005474,5.434,22.6000004,22.6000004,776.3255615,34.9080696,-1.7770965,26.618845,18.7871952,10.2768888,10.0283165,7.8316498,0.2485723,50,-26.3111401,0,-2.1657233,-0.4166667,0,22.6000004,1,100
5166,2,2,3.8276467,3.895,5.5123534,5.4450002,19.8999996,19.8999996,776.27948,34.9101524,-0.417205,26.6338997,18.8022499,10.2768888,10.0283165,7.8316498,0.2485723,50,-24.3474483,0,-2.6165726,-0.375,0,19.8999996,1,100
5168,2,2,3.8173134,3.885,5.5226865,5.4549999,17.2999992,17.2999992,765.043335,35.4228783,1.8988607,26.6489563,18.8173065,10.2768888,10.0283165,7.8316498,0.2485723,50,-23.9801712,0,-3.0541437,-0.3611111,0,17.2999992,1,100
5170,2,2,3.8084524,3.8770001,5.5315475,5.4629998,14.6000004,14.6000004,785.475708,34.5015068,1.3639069,26.664011,18.8323612,10.2768888,10.0283165,7.8316498,0.2485723,50,-25.181303,0,-3.450428,-0.375,0,14.6000004,1,100
5172,2,2,3.8003969,3.8699999,5.5396032,5.4699998,14.3999996,14.3999996,785.3790283,34.5061264,0.5429763,26.6790676,18.8474178,10.2768888,10.0283165,7.8316498,0.2485723,50,-5.1139174,0,-3.5042226,-0.0277778,0,14.3999996,1,100
5174,2,2,3.7925079,3.862,5.547492,5.4780002,14,14,785.9280396,34.4816208,0.1856289,26.6941223,18.8624725,10.2768888,10.0283165,7.8316498,0.2485723,50,-6.7273874,0,-3.5079987,-0.0555556,0,14,1,100
5176,2,2,3.7845356,3.8540001,5.5554643,5.4860001,14.6999998,14.6999998,783.5571289,48.3329735,0.3145054,26.7151623,18.8835125,10.2768888,10.0283165,7.8316498,0.2485723,20,2.1184661,0,-3.5154643,0.0972222,0,14.6999998,1,100
5178,2,2,3.7765079,3.846,5.5634923,5.494,14.1999998,14.1999998,787.7383423,34.4022942,0.0247266,26.730217,18.8985672,10.2768888,10.0283165,7.8316498,0.2485723,50,-7.5265598,0,-3.5023239,-0.0694444,0,14.1999998,1,100
5180,2,2,3.7684245,3.8369999,5.5715756,5.5029998,14.8999996,14.8999996,789.1646729,49.6963806,-0.293602,26.7520065,18.9203568,10.2768888,10.0283165,7.8316498,0.2485723,20,2.3691397,0,-3.2647908,0.0972222,0,14.8999996,1,100
5182,2,2,3.7598968,3.8280001,5.5801034,5.5120001,15.8000002,15.8000002,785.5108032,68.4055786,0.0538245,26.7818584,18.9502087,10.2768888,10.0283165,7.8316498,0.2485723,20,5.1033735,0,-2.1402516,0.125,0,15.8000002,1,100
5184,2,2,3.7512858,3.8199999,5.5887141,5.52,15.1999998,15.1999998,771.7297363,35.1159897,1.2723225,26.7969131,18.9652634,10.2768888,10.0283165,7.8316498,0.2485723,50,-6.8218956,0,-1.9928125,-0.0833333,0,15.1999998,1,100
5186,2,2,3.7434802,3.813,5.5965199,5.527,12.8999996,12.8999996,774.8157349,34.9761353,0.4156006,26.8119698,18.98032,10.2768888,10.0283165,7.8316498,0.2485723,50,-20.6498394,0,-2.1383538,-0.3194444,0,12.8999996,1,100
5188,2,2,3.7375078,3.8080001,5.6024919,5.5320001,8.6000004,8.6000004,773.8590088,35.0190582,-0.0990407,26.8270245,18.9953747,10.2768888,10.0283165,7.8316498,0.2485723,50,-37.2769547,0,-2.668524,-0.5972222,0,8.6000004,1,100
