time [s],line [1],track/ direction [1],loc. (actual) [km],loc. (target) [km],way (actual) [km],way (target) [km],speed (actual) [km/h],speed (target) [km/h],voltage [V],current [A],track-earth voltage [V],energy input [kWh],energy balance [kWh],usable braking energy [kWh],used braking energy [kWh],recuperated braking energy [kWh],energy braking resistor [kWh],state [1],tractive effort (actual) [kN],tractive effort (target) [kN],line and running resistance [kN],acceleration (actual) [m/(s*s)],acceleration (target) [m/(s*s)],desired speed [km/h],train configuration [1],utilization rate [%]
5472,2,2,2.2266181,2.3199999,7.1133819,7.02,39,39,774.007019,74.2473602,0.7944105,35.4556122,25.5565739,12.8485899,12.5404663,9.8990374,0.3081236,20,2.5449035,0,-0.6744854,0.0555556,0,39,2,100
5474,2,2,2.2054515,2.3010001,7.1345487,7.039,37.2000008,37.2000008,790.0020752,-122.8183365,-1.3523694,35.4556122,25.5026684,12.9175491,12.6094255,9.9529409,0.3081236,50,-15.1471853,0,-0.659935,-0.25,0,37.2000008,2,100
5476,2,2,2.1847014,2.2820001,7.1552987,7.0580001,37.5,37.5,783.5584106,59.8641968,-0.4860987,35.4816704,25.5287285,12.9175491,12.6094255,9.9529409,0.3081236,20,1.690037,0,-0.7245046,0.0416667,0,37.5,2,100
5478,2,2,2.164257,2.263,7.1757431,7.0770001,36.0999985,36.0999985,815.9145508,-81.9087448,-4.7779975,35.4816704,25.4916,12.9697332,12.6616096,9.9900694,0.3081236,50,-11.9817657,0,-0.713905,-0.1944444,0,36.0999985,2,100
5480,2,2,2.1443682,2.244,7.195632,7.0960002,35.5,35.5,787.0758057,-18.9097099,-0.8785366,35.4816704,25.4833317,12.9930573,12.6849337,9.9983377,0.3081236,50,-5.5918989,0,-0.7628154,-0.0833333,0,35.5,2,100
5482,2,2,2.125618,2.227,7.2143817,7.1129999,32,32,788.9819946,-237.036026,-0.1675922,35.4816704,25.3794346,13.1120119,12.8038874,10.1022358,0.3081245,50,-28.9529972,0,-0.783345,-0.4861111,0,32,2,100
5484,2,2,2.1095626,2.2130001,7.2304373,7.1269999,25.7999992,25.7999992,788.5801392,-368.6473083,0.7747509,35.4816704,25.2179298,13.2885742,12.9804478,10.2637405,0.3081264,50,-48.0958061,0,1.80472,-0.8611111,0,25.7999992,2,100
5486,2,2,2.0965347,2.198,7.2434654,7.1420002,21.1000004,21.1000004,776.0664063,-190.7296906,1.0044781,35.4816704,25.1356964,13.3858633,13.0777359,10.345973,0.3081274,50,-33.8396149,0,3.9882054,-0.6527778,0,21.1000004,2,100
5488,2,2,2.085618,2.188,7.2543821,7.152,18.2000008,18.2000008,790.6938477,-67.3118057,-1.281216,35.4816704,25.1061287,13.4304867,13.1223593,10.3755417,0.3081274,50,-19.1335545,0,4.2070146,-0.4027778,0,18.2000008,2,100
5490,2,2,2.0762846,2.1789999,7.2637153,7.1609998,15.3999996,15.3999996,786.7157593,-49.3922997,-2.0301051,35.4816704,25.0845413,13.4671297,13.1590033,10.3971291,0.3081264,50,-18.3942127,0,4.1415095,-0.3888889,0,15.3999996,2,100
5492,2,2,2.0696735,2.174,7.2703261,7.1659999,8.3999996,8.3999996,789.8709717,-158.2580261,-2.9340417,35.4816704,25.0150948,13.5516329,13.2435045,10.4665756,0.3081284,50,-52.2552986,0,4.0840087,-0.9722222,0,8.3999996,2,100
5494,2,2,2.0665348,2.1730001,7.2734652,7.1669998,2.9000001,2.9000001,785.2712402,-31.7354126,-2.0725243,35.4816704,25.0012493,13.580533,13.2724056,10.4804201,0.3081274,50,-40.3016434,0,3.9649527,-0.7638889,0,2.9000001,2,100
5496,2,2,2.0656736,2.1719999,7.2743263,7.1680002,0.2,0.2,783.2163696,31.6077156,-0.8774927,35.4954224,25.0150032,13.5818357,13.2737074,10.4804201,0.3081284,50,-17.8347168,0,3.8961587,-0.375,0,0.2,2,100
5498,2,2,2.0655625,2.1719999,7.2744374,7.1680002,0.2,0.2,778.3154907,39.2142067,0.6568261,35.5123787,25.0319595,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5500,2,2,2.0654514,2.1719999,7.2745485,7.1680002,0.2,0.2,774.5369873,39.4055557,0.3385761,35.529335,25.048914,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5502,2,2,2.0653403,2.171,7.2746596,7.1690001,0.2,0.2,781.262207,39.0663757,0.6961043,35.5462914,25.0658703,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5504,2,2,2.0652292,2.171,7.2747707,7.1690001,0.2,0.2,781.4379272,39.0575371,0.6713175,35.5632477,25.0828266,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5506,2,2,2.0651181,2.171,7.2748818,7.1690001,0.2,0.2,783.9502563,38.9323883,-0.0725982,35.580204,25.0997829,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5508,2,2,2.065007,2.1700001,7.2749929,7.1700001,0.2,0.2,784.0648193,38.9267006,0.1428871,35.5971603,25.1167393,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5510,2,2,2.0648959,2.1700001,7.275104,7.1700001,0.2,0.2,792.9902954,38.4888229,-0.553103,35.6141167,25.1336956,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5512,2,2,2.0647848,2.1700001,7.2752151,7.1700001,0.2,0.2,825.9256592,36.9555016,-4.4027491,35.631073,25.1506519,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5514,2,2,2.0646737,2.1689999,7.2753263,7.171,0.2,0.2,788.8723755,38.6887131,-0.8771913,35.6480293,25.1676083,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5516,2,2,2.0645626,2.1689999,7.2754374,7.171,0.2,0.2,782.5764771,39.0007324,-0.791162,35.6649857,25.1845646,13.5818357,13.2737074,10.4804201,0.3081284,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5518,2,2,2.0627847,2.168,7.277215,7.1719999,6.1999998,6.1999998,770.9499512,151.8350983,0.5879382,35.7300186,25.2495956,13.5818357,13.2737074,10.4804201,0.3081284,20,52.16119,0,3.8703575,0.8333333,0,6.1999998,2,100
5520,2,2,2.0572293,2.164,7.2827706,7.1760001,13.8000002,13.8000002,761.854126,342.8432617,-0.0923757,35.8751259,25.3947048,13.5818357,13.2737074,10.4804201,0.3081284,20,65.1032104,0,3.9348214,1.0555556,0,13.8000002,2,100
5522,2,2,2.0476182,2.1530001,7.2923818,7.1869998,20.7999992,20.7999992,760.9526978,485.8415833,1.4010229,36.0805168,25.6000957,13.5818357,13.2737074,10.4804201,0.3081284,20,60.3929901,0,4.0536852,0.9722222,0,20.7999992,2,100
5524,2,2,2.0353959,2.141,7.3046041,7.1989999,23.2000008,23.2000008,772.9227905,250.1331024,0.7722567,36.1879234,25.7075043,13.5818357,13.2737074,10.4804201,0.3081284,20,23.5162907,0,4.1999574,0.3333333,0,23.2000008,2,100
5526,2,2,2.0214791,2.1259999,7.318521,7.2140002,26.8999996,26.8999996,771.6062622,385.6256714,0.4244509,36.3532295,25.8728104,13.5818357,13.2737074,10.4804201,0.3081284,20,34.0375748,0,4.2582293,0.5138889,0,26.8999996,2,100
5528,2,2,2.0048125,2.109,7.3351874,7.2309999,33.0999985,33.0999985,755.5837402,703.786377,1.3674943,36.6486588,26.1682377,13.5818357,13.2737074,10.4804201,0.3081284,20,54.2567177,0,4.3561907,0.8611111,0,33.0999985,2,100
5530,2,2,1.985757,2.0880001,7.3542428,7.2519999,35.5,35.5,774.2688599,313.1055603,-0.9615476,36.7833405,26.3029194,13.5818357,13.2737074,10.4804201,0.3081284,20,21.1912518,0,1.8749181,0.3333333,0,35.5,2,100
5532,2,2,1.9661459,2.0680001,7.3738542,7.2719998,35.0999985,35.0999985,787.9108887,10.0031071,-3.5487471,36.7877197,26.3072987,13.5925121,13.2843847,10.4804201,0.3081274,50,-2.5987046,0,0.6206843,-0.0555556,0,35.0999985,2,100
5534,2,2,1.9466181,2.049,7.3933821,7.2909999,35.2000008,35.2000008,781.9946289,99.3603439,-1.5164161,36.830883,26.3504639,13.5925121,13.2843847,10.4804201,0.3081274,20,4.7463899,0,3.9415424,0.0138889,0,35.2000008,2,100
5536,2,2,1.9280626,2.0320001,7.4119372,7.3080001,31.6000004,31.6000004,792.972229,-191.3968964,-1.1486104,36.830883,26.2661457,13.6918869,13.3837585,10.5647383,0.3081284,50,-24.3627033,0,4.6117973,-0.5,0,31.6000004,2,100
5538,2,2,1.9111459,2.016,7.428854,7.3239999,29.2999992,29.2999992,786.0667725,-81.6628189,2.7097161,36.830883,26.230484,13.7426043,13.4344759,10.6004009,0.3081284,50,-14.0166454,0,4.4948406,-0.3194444,0,29.2999992,2,100
5540,2,2,1.8935348,1.998,7.446465,7.342,34.0999985,34.0999985,745.8024902,600.8833618,5.1088858,37.0798531,26.4794502,13.7426043,13.4344759,10.6004009,0.3081284,20,43.0576706,0,4.4250035,0.6666667,0,34.0999985,2,100
5542,2,2,1.8725625,1.977,7.4674373,7.3629999,41.4000015,41.4000015,726.1520386,923.3224487,5.0497279,37.4523354,26.8519344,13.7426043,13.4344759,10.6004009,0.3081284,20,63.3289185,0,4.5750704,1.0138888,0,41.4000015,2,100
5544,2,2,1.8485904,1.952,7.4914098,7.388,44.9000015,44.9000015,743.3371582,590.2418213,3.5634069,37.6960869,27.0956841,13.7426043,13.4344759,10.6004009,0.3081284,20,33.0047493,0,4.8350968,0.4861111,0,44.9000015,2,100
5546,2,2,1.8237014,1.928,7.5162988,7.4120002,44.7000008,44.7000008,778.5748901,132.8034058,1.0187513,37.7535286,27.1531277,13.7426043,13.4344759,10.6004009,0.3081284,50,3.3636801,0,4.9733744,-0.0277778,0,44.7000008,2,100
5548,2,2,1.7990069,1.903,7.5409932,7.4369998,44.2000008,44.2000008,784.3969116,4.9277229,-0.0057541,37.7556763,27.1552753,13.7555132,13.4473848,10.6004009,0.3081284,50,-2.4373195,0,1.5869167,-0.0694444,0,44.2000008,2,100
5550,2,2,1.7744514,1.8789999,7.5655484,7.461,44.2000008,44.2000008,780.4692383,29.1703434,-0.1323237,37.768322,27.167923,13.7579203,13.4497919,10.6004009,0.3081284,30,-0.4602966,0,-0.4602966,0,0,44.2000008,2,100
5552,2,2,1.7501737,1.855,7.5898266,7.4850001,43.2000008,43.2000008,786.7940063,-67.3688965,-1.3621701,37.768322,27.1384754,13.8024235,13.4942951,10.6298485,0.3081284,50,-8.508769,0,-0.4602966,-0.1388889,0,43.2000008,2,100
5554,2,2,1.7271459,1.8329999,7.612854,7.507,39.7000008,39.7000008,823.4486084,-286.6200562,-6.9094524,37.768322,27.0073547,13.9486017,13.6404705,10.7609692,0.3081312,50,-28.6698532,0,-0.5002006,-0.4861111,0,39.7000008,2,100
5556,2,2,1.7057848,1.814,7.6342154,7.526,37.2000008,37.2000008,802.1258545,-182.54599,-4.2219205,37.768322,26.9260082,14.0450048,13.7368736,10.8423157,0.3081312,50,-20.7553749,0,-0.6341946,-0.3472222,0,37.2000008,2,100
5558,2,2,1.6866181,1.798,7.6533818,7.5419998,31.7999992,31.7999992,840.9334106,-375.712738,-8.8334827,37.768322,26.7504807,14.2357035,13.9274569,11.0178432,0.3082466,50,-44.1862564,0,-0.7245046,-0.75,0,31.7999992,2,100
5560,2,2,1.6704792,1.784,7.6695209,7.5560002,26.2999992,26.2999992,811.8328247,-322.0908813,-5.3573041,37.768322,26.6052113,14.3960295,14.087781,11.1631126,0.3082485,50,-43.9884033,0,0.278195,-0.7638889,0,26.2999992,2,100
5562,2,2,1.657257,1.7690001,7.6827431,7.5710001,21.2999992,21.2999992,814.6455078,-220.1367188,-3.7879937,37.768322,26.5055828,14.5107155,14.202466,11.262742,0.3082495,50,-39.1121292,0,1.1302326,-0.6944444,0,21.2999992,2,100
5564,2,2,1.646507,1.76,7.6934929,7.5799999,17.3999996,17.3999996,810.0595703,-129.792038,-2.9110243,37.768322,26.4471703,14.5841827,14.2759323,11.3211527,0.3082504,50,-31.0623531,0,0.3266888,-0.5416667,0,17.3999996,2,100
5566,2,2,1.6379514,1.7539999,7.7020488,7.586,13.3999996,13.3999996,803.8969727,-107.8117828,-2.2015421,37.768322,26.3990211,14.6473875,14.339138,11.3693027,0.3082495,50,-33.4746933,0,-1.2808053,-0.5555556,0,13.3999996,2,100
5568,2,2,1.6323403,1.75,7.7076597,7.5900002,6.8000002,6.8000002,806.2796021,-131.8590698,-2.78107,37.768322,26.3399582,14.721508,14.4132576,11.4283667,0.3082504,50,-54.4788322,0,-1.3589174,-0.9166667,0,6.8000002,2,100
5570,2,2,1.6296736,1.748,7.7103262,7.592,2.8,2.8,790.0458374,-5.5522676,-1.1816838,37.768322,26.3375206,14.7390003,14.4307499,11.4308033,0.3082504,50,-33.6565056,0,-1.4626166,-0.5555556,0,2.8,2,100
5572,2,2,1.6288403,1.747,7.7111597,7.5929999,0.2,0.2,787.9561157,30.9534492,-0.7549261,37.7818756,26.3510704,14.7405062,14.4322557,11.4308033,0.3082504,50,-22.4362278,0,-1.5102006,-0.3611111,0,0.2,2,100
5574,2,2,1.6287292,1.7460001,7.7112708,7.5939999,0.2,0.2,787.1555786,34.3677177,-1.4538778,37.7969017,26.3661003,14.7405319,14.4322815,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5576,2,2,1.6286181,1.745,7.7113819,7.5949998,0.2,0.2,788.8572388,34.2935829,-1.5260005,37.8119316,26.3811283,14.7405586,14.4323082,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5578,2,2,1.628507,1.744,7.711493,7.5960002,0.2,0.2,785.741272,34.4296112,-1.5419908,37.8269615,26.3961582,14.7405844,14.4323339,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5580,2,2,1.6283959,1.744,7.7116041,7.5960002,0.2,0.2,784.4053345,34.4882126,-2.1221447,37.8419914,26.4111881,14.7406111,14.4323606,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5582,2,2,1.6282848,1.744,7.7117152,7.5960002,0.2,0.2,780.4685059,34.6622505,-1.4255835,37.8570213,26.4262161,14.7406368,14.4323864,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5584,2,2,1.6281737,1.744,7.7118263,7.5960002,0.2,0.2,780.6303101,34.6550293,-1.0516167,37.8720512,26.441246,14.7406635,14.4324131,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5586,2,2,1.6280625,1.743,7.7119374,7.5970001,0.2,0.2,772.6716919,35.011776,0.6236085,37.8870773,26.4562759,14.7406893,14.4324398,11.4308033,0.3082495,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5588,2,2,1.6279514,1.743,7.7120485,7.5970001,0.2,0.2,784.0966797,34.5078163,-0.5664932,37.9021111,26.4713078,14.740716,14.4324656,11.4308033,0.3082504,30,-1.5349526,0,-1.5349526,0,0,0.2,2,100
5590,2,2,1.6268126,1.742,7.7131877,7.598,3.9000001,3.9000001,776.1033936,85.7077255,-0.0569927,37.939064,26.5082626,14.740716,14.4324656,11.4308033,0.3082504,20,28.2443943,0,-1.5349526,0.5138889,0,3.9000001,2,100
5592,2,2,1.6225625,1.742,7.7174373,7.598,11.3999996,11.3999996,771.9390259,259.5626831,0.8072766,38.0503807,26.6195774,14.740716,14.4324656,11.4308033,0.3082504,20,58.8652802,0,-1.4982634,1.0416666,0,11.3999996,2,100
5594,2,2,1.6142848,1.732,7.7257152,7.6079998,18.3999996,18.3999996,764.1087646,395.7595215,1.1068612,38.2183838,26.7875786,14.740716,14.4324656,11.4308033,0.3082504,20,54.945652,0,-1.3936534,0.9722222,0,18.3999996,2,100
5596,2,2,1.6039792,1.721,7.7360206,7.619,18.7000008,18.7000008,776.6402588,44.6771469,0.4971749,38.2376595,26.8068542,14.740716,14.4324656,11.4308033,0.3082504,20,1.1550642,0,-1.2594774,0.0416667,0,18.7000008,2,100
5598,2,2,1.5941181,1.711,7.745882,7.6290002,16.7999992,16.7999992,781.4811401,-43.6200867,0.2384437,38.2376595,26.7879181,14.7747097,14.4664593,11.4497414,0.3082504,50,-16.5450363,0,-1.2529386,-0.2638889,0,16.7999992,2,100
5600,2,2,1.585507,1.7029999,7.7544932,7.6370001,14.1999998,14.1999998,784.6061401,-57.482193,-0.63922,38.2376595,26.7628613,14.8148212,14.5065708,11.4747972,0.3082504,50,-22.2192841,0,-1.2932566,-0.3611111,0,14.1999998,2,100
5602,2,2,1.5770625,1.6950001,7.7629375,7.645,16.2000008,16.2000008,782.7634888,130.9934845,-0.760992,38.2946243,26.8198261,14.8148212,14.5065708,11.4747972,0.3082504,20,14.7527275,0,-1.3442166,0.2777778,0,16.2000008,2,100
5604,2,2,1.5681459,1.686,7.7718539,7.6539998,15.8999996,15.8999996,785.3626099,19.8916416,-1.8531756,38.3033028,26.8285046,14.8211994,14.512949,11.4747972,0.3082504,50,-3.7199903,0,-1.3054487,-0.0416667,0,15.8999996,2,100
5606,2,2,1.5596459,1.677,7.780354,7.6630001,14.6999998,14.6999998,790.0232544,-7.5116949,-2.4519911,38.3033028,26.8252087,14.839551,14.5313005,11.4780941,0.3082504,50,-10.969614,0,-1.3114474,-0.1666667,0,14.6999998,2,100
5608,2,2,1.5515625,1.669,7.7884374,7.671,14.3999996,14.3999996,785.2755737,21.370121,-1.2511717,38.3126259,26.8345318,14.8452835,14.5370331,11.4780941,0.3082504,50,-3.7493362,0,-1.3347946,-0.0416667,0,14.3999996,2,100
5610,2,2,1.5435625,1.661,7.7964373,7.6789999,14.3999996,14.3999996,783.0253296,30.0319271,-0.2528957,38.3256912,26.8475952,14.8472757,14.5390244,11.4780941,0.3082514,30,-1.3404694,0,-1.3404694,0,0,14.3999996,2,100
5612,2,2,1.5356181,1.654,7.8043818,7.6859999,14.1999998,14.1999998,782.4558105,24.5528164,-0.9414201,38.3363647,26.8582687,14.8516579,14.5434074,11.4780941,0.3082504,50,-2.9501638,0,-1.3404694,-0.0277778,0,14.1999998,2,100
5614,2,2,1.5276181,1.645,7.8123817,7.6950002,14.6000004,14.6000004,783.7897949,48.3227119,-0.0088094,38.3574028,26.8793106,14.8516579,14.5434074,11.4780941,0.3082504,20,2.1130059,0,-1.106383,0.0555556,0,14.6000004,2,100
5616,2,2,1.5192014,1.636,7.8207984,7.704,15.6999998,15.6999998,786.3631592,92.5731506,0.1604704,38.3978462,26.9197521,14.8516579,14.5434074,11.4780941,0.3082504,20,8.9204865,0,0.067167,0.1527778,0,15.6999998,2,100
5618,2,2,1.5102848,1.628,7.8297153,7.7119999,16.3999996,16.3999996,789.6306152,81.2466583,-0.5704288,38.4334869,26.9553947,14.8516579,14.5434074,11.4780941,0.3082504,20,6.8884072,0,1.2544764,0.0972222,0,16.3999996,2,100
5620,2,2,1.5003959,1.618,7.8396039,7.7220001,19.2000008,19.2000008,780.5827026,220.5213928,0.6845248,38.5291176,27.0510254,14.8516579,14.5434074,11.4780941,0.3082504,20,24.8406639,0,2.3049419,0.3888889,0,19.2000008,2,100
5622,2,2,1.4885626,1.6059999,7.8514376,7.7340002,23.3999996,23.3999996,769.2368774,362.8925781,2.0584683,38.6842041,27.2061081,14.8516579,14.5434074,11.4780941,0.3082504,20,36.7075577,0,2.9039762,0.5833333,0,23.3999996,2,100
5624,2,2,1.4742848,1.592,7.865715,7.7480001,28,28,765.7221069,468.4662476,2.7967446,38.8834877,27.4053936,14.8516579,14.5434074,11.4780941,0.3082504,20,40.8409805,0,3.8180101,0.6388889,0,28,2,100
5626,2,2,1.457757,1.574,7.8822432,7.7659998,31.5,31.5,770.0563965,407.0718384,1.5479493,39.0576363,27.5795441,14.8516579,14.5434074,11.4780941,0.3082504,20,30.9734497,0,2.803797,0.4861111,0,31.5,2,100
5628,2,2,1.4399514,1.556,7.9000487,7.7839999,32.5999985,32.5999985,781.7290039,144.5279083,1.0038655,39.1204071,27.6423111,14.8516579,14.5434074,11.4780941,0.3082504,20,8.6153984,0,-0.2379213,0.1527778,0,32.5999985,2,100
5630,2,2,1.4213959,1.538,7.9186039,7.802,34.2000008,34.2000008,824.1711426,181.3488464,8.1282444,39.2034416,27.7253456,14.8516579,14.5434074,11.4780941,0.3082504,20,11.9986382,0,-0.8789174,0.2222222,0,34.2000008,2,100
5632,2,2,1.4013126,1.518,7.9386873,7.822,38.0999985,38.0999985,763.7077637,443.9170532,11.8577871,39.3917847,27.9136925,14.8516579,14.5434074,11.4780941,0.3082504,20,30.5621052,0,-0.8269366,0.5416667,0,38.0999985,2,100
5634,2,2,1.3785626,1.495,7.9614372,7.8449998,43.7999992,43.7999992,736.5549927,733.5951538,10.6200819,39.6919708,28.2138767,14.8516579,14.5434074,11.4780941,0.3082504,20,45.1837807,0,-0.6925114,0.7916667,0,43.7999992,2,100
5636,2,2,1.3541181,1.471,7.9858818,7.869,44.2000008,44.2000008,760.9196777,106.1568985,5.8326292,39.7368469,28.2587528,14.8516579,14.5434074,11.4780941,0.3082504,20,3.7565398,0,0.537151,0.0555556,0,44.2000008,2,100
5638,2,2,1.3299236,1.448,8.0100765,7.8920002,42.9000015,42.9000015,762.0275879,-36.7828407,6.4655433,39.7368469,28.2431812,14.8822851,14.5740347,11.4936666,0.3082504,50,-5.8558326,0,4.6071815,-0.1805556,0,42.9000015,2,100
5640,2,2,1.3071181,1.427,8.0328817,7.9130001,39.2000008,39.2000008,798.8879395,-249.7535248,-1.1055295,39.7368469,28.1323338,15.0081892,14.6999378,11.6045132,0.3082514,50,-24.8860683,0,4.8932786,-0.5138889,0,39.2000008,2,100
5642,2,2,1.2863126,1.4069999,8.0536871,7.9330001,35.7000008,35.7000008,802.098877,-206.8370361,-2.6963575,39.7368469,28.0401649,15.1154146,14.8071623,11.696682,0.3082523,50,-23.4169598,0,4.7526932,-0.4861111,0,35.7000008,2,100
5644,2,2,1.2677014,1.39,8.072299,7.9499998,31.2999992,31.2999992,794.3209839,-253.8712311,-1.7310022,39.7368469,27.9281349,15.2425013,14.934248,11.808713,0.3082533,50,-30.7844982,0,4.6287794,-0.6111111,0,31.2999992,2,100
5646,2,2,1.2516181,1.372,8.0883818,7.9679999,26.6000004,26.6000004,795.0411377,-236.0795593,-2.300324,39.7368469,27.8238602,15.3618317,15.0535774,11.9129868,0.3082542,50,-33.3423042,0,4.4855156,-0.6527778,0,26.6000004,2,100
5648,2,2,1.2381736,1.36,8.1018267,7.98,21.7999992,21.7999992,793.2871094,-196.8632355,-1.8691792,39.7368469,27.7371006,15.4636488,15.1553936,11.9997473,0.3082552,50,-34.2847862,0,4.3478804,-0.6666667,0,21.7999992,2,100
5650,2,2,1.2276736,1.352,8.1123266,7.9879999,16,16,795.0133057,-201.1725159,-3.1715395,39.7368469,27.6482468,15.5675573,15.2593021,12.0886002,0.3082552,50,-42.4574051,0,4.2237334,-0.8055556,0,16,2,100
5652,2,2,1.2211847,1.348,8.1188154,7.9920001,7.3600001,6.0999999,810.060791,-211.4583435,-5.3784685,39.7368469,27.5530834,15.6777773,15.3695211,12.1837635,0.3082561,50,-65.4429474,0,4.0958552,-1.375,0,6.0999999,2,100
5654,2,2,1.2189348,1.347,8.1210651,7.993,2,2,787.8219604,6.0006547,-3.2915647,39.7394753,27.5557098,15.6902065,15.3819504,12.1837635,0.3082561,50,-29.0652008,0,3.9335346,-0.5694444,0,2,2,100
5656,2,2,1.2183237,1.346,8.1216764,7.994,0.2,0.2,786.9397583,33.9591942,-2.0802081,39.7543182,27.5705566,15.6904154,15.3821592,12.1837635,0.3082561,50,-10.600275,0,3.886975,-0.25,0,0.2,2,100
5658,2,2,1.2182125,1.345,8.1217871,7.9949999,0.2,0.2,787.3930664,38.762207,-1.5176405,39.7712746,27.587513,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5660,2,2,1.2181014,1.345,8.1218987,7.9949999,0.2,0.2,789.2369995,38.6716003,-1.9508309,39.7882309,27.6044693,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5662,2,2,1.2179903,1.344,8.1220093,7.9959998,0.2,0.2,782.9860229,38.9803391,-0.5841164,39.8051872,27.6214256,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5664,2,2,1.2178792,1.3430001,8.1221209,7.9970002,0.2,0.2,778.8234863,39.1886749,-0.3233879,39.8221436,27.638382,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5666,2,2,1.2177681,1.3430001,8.1222315,7.9970002,0.2,0.2,777.8916626,39.2356949,-0.3843925,39.8390999,27.6553383,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5668,2,2,1.217657,1.3430001,8.1223431,7.9970002,0.2,0.2,776.4160156,39.3102264,-0.4529643,39.8560562,27.6722927,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5670,2,2,1.2175459,1.3430001,8.1224537,7.9970002,0.2,0.2,780.586853,39.1000481,-1.6162813,39.8730125,27.689249,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5672,2,2,1.2174348,1.3430001,8.1225653,7.9970002,0.2,0.2,781.9904175,39.0299759,-0.3648234,39.8899689,27.7062054,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5674,2,2,1.2173237,1.3430001,8.1226759,7.9970002,0.2,0.2,783.5197144,38.9540672,-0.6352135,39.9069252,27.7231617,15.6904154,15.3821592,12.1837635,0.3082561,30,3.8703575,0,3.8703575,0,0,0.2,2,100
5676,2,2,1.2151848,1.341,8.124815,7.9990001,7.5,7.5,774.7714233,188.1688843,0.2278475,39.9879189,27.8041553,15.6904154,15.3821592,12.1837635,0.3082561,20,62.6242027,0,3.8703575,1.0138888,0,7.5,2,100
5678,2,2,1.2088237,1.337,8.131176,8.0030003,15.3999996,15.3999996,762.8039551,392.556488,1.7066176,40.1542778,27.9705124,15.6904154,15.3821592,12.1837635,0.3082561,20,67.5351334,0,3.9522049,1.0972222,0,15.3999996,2,100
5680,2,2,1.1990459,1.326,8.140954,8.0139999,19.7999992,19.7999992,765.1196289,333.2316589,1.1103936,40.2959213,28.1121578,15.6904154,15.3821592,12.1837635,0.3082561,20,39.4972878,0,4.0840087,0.6111111,0,19.7999992,2,100
5682,2,2,1.1878237,1.3150001,8.1521759,8.0249996,20.6000004,20.6000004,768.729126,125.1671677,1.6640131,40.3493767,28.1656132,15.6904154,15.3821592,12.1837635,0.3082561,20,10.6156788,0,4.1769013,0.1111111,0,20.6000004,2,100
5684,2,2,1.1774348,1.306,8.1625652,8.0340004,16.7999992,16.7999992,779.1396484,-103.8321533,1.1037428,40.3493767,28.1206703,15.7504158,15.4421597,12.2287083,0.3082561,50,-26.3889065,0,4.1952887,-0.5277778,0,16.7999992,2,100
5686,2,2,1.1688236,1.2970001,8.171176,8.0430002,14.1999998,14.1999998,786.6351929,-35.0054665,2.2610102,40.3493767,28.1053715,15.7807693,15.4725132,12.2440062,0.3082561,50,-16.8139744,0,4.1120534,-0.3611111,0,14.1999998,2,100
